"STATION","NAME","DATE","PRCP","SNOW","TAVG","TMAX","TMIN","TOBS"
"USC00200228","ANN ARBOR SE, MI US","2004-01-29","0.02","0.3",,"28","7","7"
"USC00200228","ANN ARBOR SE, MI US","2004-01-30","0.00","0.1",,"14","-1","-1"
"USC00200228","ANN ARBOR SE, MI US","2004-01-31","0.01","0.3",,"18","-1","5"
"USC00200228","ANN ARBOR SE, MI US","2004-02-01","0.00","0.1",,"24","1","1"
"USC00200228","ANN ARBOR SE, MI US","2004-02-02","0.00","0.0",,"28","1","16"
"USC00200228","ANN ARBOR SE, MI US","2004-02-03","0.12","0.4",,"34","16","34"
"USC00200228","ANN ARBOR SE, MI US","2004-02-04","0.01","0.1",,"36","15","15"
"USC00200228","ANN ARBOR SE, MI US","2004-02-05","0.00","0.0",,"29","7","17"
"USC00200228","ANN ARBOR SE, MI US","2004-02-06","0.08","0.2",,"30","17","30"
"USC00200228","ANN ARBOR SE, MI US","2004-02-07","0.02","0.2",,"34","22","22"
"USC00200228","ANN ARBOR SE, MI US","2004-02-08","0.00","0.0",,"30","3","4"
"USC00200228","ANN ARBOR SE, MI US","2004-02-09","0.00","0.0",,"30","4","28"
"USC00200228","ANN ARBOR SE, MI US","2004-02-10","0.00","0.0",,"38","26","26"
"USC00200228","ANN ARBOR SE, MI US","2004-02-11","0.06","1.3",,"33","10","14"
"USC00200228","ANN ARBOR SE, MI US","2004-02-12","0.00","0.0",,"30","14","18"
"USC00200228","ANN ARBOR SE, MI US","2004-02-13","0.00","0.0",,"31","18","24"
"USC00200228","ANN ARBOR SE, MI US","2004-02-14","0.00","0.0",,"31","20","24"
"USC00200228","ANN ARBOR SE, MI US","2004-02-15","0.00","0.0",,"37","5","5"
"USC00200228","ANN ARBOR SE, MI US","2004-02-16","0.00","0.0",,"23","-3","-2"
"USC00200228","ANN ARBOR SE, MI US","2004-02-17","0.00","0.0",,"27","-2","13"
"USC00200228","ANN ARBOR SE, MI US","2004-02-18","0.00","0.0",,"37","12","16"
"USC00200228","ANN ARBOR SE, MI US","2004-02-19","0.00","0.0",,"36","16","27"
"USC00200228","ANN ARBOR SE, MI US","2004-02-20","0.00","0.0",,"47","27","33"
"USC00200228","ANN ARBOR SE, MI US","2004-02-21","0.28","0.5",,"46","31","31"
"USC00200228","ANN ARBOR SE, MI US","2004-02-22","0.00","0.0",,"34","31","32"
"USC00200228","ANN ARBOR SE, MI US","2004-02-23","0.00","0.0",,"42","29","31"
"USC00200228","ANN ARBOR SE, MI US","2004-02-24","0.13","1.1",,"40","28","28"
"USC00200228","ANN ARBOR SE, MI US","2004-02-25","0.00","0.0",,"34","15","20"
"USC00200228","ANN ARBOR SE, MI US","2004-02-26","0.00","0.0",,"42","20","28"
"USC00200228","ANN ARBOR SE, MI US","2004-02-27","0.00","0.0",,"42","21","21"
"USC00200228","ANN ARBOR SE, MI US","2004-02-28","0.00","0.0",,"47","16","17"
"USC00200228","ANN ARBOR SE, MI US","2004-02-29","0.00","0.0",,"51","17","27"
"USC00200228","ANN ARBOR SE, MI US","2004-03-01","0.00","0.0",,"55","27","33"
"USC00200228","ANN ARBOR SE, MI US","2004-03-02","0.12","0.0",,"53","33","44"
"USC00200228","ANN ARBOR SE, MI US","2004-03-03","0.00","0.0",,"55","40","40"
"USC00200228","ANN ARBOR SE, MI US","2004-03-04","0.05","0.0",,"44","39","40"
"USC00200228","ANN ARBOR SE, MI US","2004-03-05","0.69","0.0",,"50","39","47"
"USC00200228","ANN ARBOR SE, MI US","2004-03-06","0.07","0.0",,"66","35","35"
"USC00200228","ANN ARBOR SE, MI US","2004-03-07","0.05","0.3",,"42","29","35"
"USC00200228","ANN ARBOR SE, MI US","2004-03-08","0.13","1.3",,"47","30","30"
"USC00200228","ANN ARBOR SE, MI US","2004-03-09","0.05","0.9",,"38","23","28"
"USC00200228","ANN ARBOR SE, MI US","2004-03-10","0.00","0.0",,"43","18","19"
"USC00200228","ANN ARBOR SE, MI US","2004-03-11","0.04","0.4",,"47","19","32"
"USC00200228","ANN ARBOR SE, MI US","2004-03-12","0.05","0.9",,"49","22","23"
"USC00200228","ANN ARBOR SE, MI US","2004-03-13","0.03","0.5",,"26","11","16"
"USC00200228","ANN ARBOR SE, MI US","2004-03-14","0.00","0.0",,"40","16","34"
"USC00200228","ANN ARBOR SE, MI US","2004-03-15","0.03","0.2",,"45","29","30"
"USC00200228","ANN ARBOR SE, MI US","2004-03-16","0.02","0.2",,"42","25","25"
"USC00200228","ANN ARBOR SE, MI US","2004-03-17","0.24","3.3",,"28","19","20"
"USC00200228","ANN ARBOR SE, MI US","2004-03-18","0.03","0.4",,"33","20","29"
"USC00200228","ANN ARBOR SE, MI US","2004-03-19","0.15","1.4",,"39","29","31"
"USC00200228","ANN ARBOR SE, MI US","2004-03-20","0.46","0.0",,"44","31","38"
"USC00200228","ANN ARBOR SE, MI US","2004-03-21","0.37","0.1",,"57","27","27"
"USC00200228","ANN ARBOR SE, MI US","2004-03-22","0.00","0.0",,"35","15","17"
"USC00200228","ANN ARBOR SE, MI US","2004-03-23","0.00","0.0",,"35","17","28"
"USC00200228","ANN ARBOR SE, MI US","2004-03-24","0.08","0.0",,"54","28","39"
"USC00200228","ANN ARBOR SE, MI US","2004-03-25","0.44","0.0",,"51","39","51"
"USC00200228","ANN ARBOR SE, MI US","2004-03-26","0.26","0.0",,"66","51","56"
"USC00200228","ANN ARBOR SE, MI US","2004-03-27","0.21","0.0",,"62","51","51"
"USC00200228","ANN ARBOR SE, MI US","2004-03-28","0.00","0.0",,"59","42","42"
"USC00200228","ANN ARBOR SE, MI US","2004-03-29","0.02","0.0",,"58","42","50"
"USC00200228","ANN ARBOR SE, MI US","2004-03-30","0.03","0.0",,"53","43","44"
"USC00200228","ANN ARBOR SE, MI US","2004-03-31","0.12","0.0",,"50","41","42"
"USC00200228","ANN ARBOR SE, MI US","2004-04-01","0.01","0.0",,"45","35","35"
"USC00200228","ANN ARBOR SE, MI US","2004-04-02","0.00","0.0",,"49","35","41"
"USC00200228","ANN ARBOR SE, MI US","2004-04-03","0.00","0.0",,"56","36","38"
"USC00200228","ANN ARBOR SE, MI US","2004-04-04","0.12","0.5",,"58","32","32"
"USC00200228","ANN ARBOR SE, MI US","2004-04-05","0.00","0.0",,"43","23","23"
"USC00200228","ANN ARBOR SE, MI US","2004-04-06","0.00","0.0",,"46","23","26"
"USC00200228","ANN ARBOR SE, MI US","2004-04-07","0.00","0.0",,"59","26","37"
"USC00200228","ANN ARBOR SE, MI US","2004-04-08","0.00","0.0",,"61","32","40"
"USC00200228","ANN ARBOR SE, MI US","2004-04-09","0.00","0.0",,"53","35","35"
"USC00200228","ANN ARBOR SE, MI US","2004-04-10","0.00","0.0",,"54","30","30"
"USC00200228","ANN ARBOR SE, MI US","2004-04-11","0.00","0.0",,"52","30","36"
"USC00200228","ANN ARBOR SE, MI US","2004-04-12","0.00","0.0",,"48","30","31"
"USC00200228","ANN ARBOR SE, MI US","2004-04-13","0.10","0.4",,"52","31","36"
"USC00200228","ANN ARBOR SE, MI US","2004-04-14","0.00","0.0",,"50","32","33"
"USC00200228","ANN ARBOR SE, MI US","2004-04-15","0.00","0.0",,"59","33","34"
"USC00200228","ANN ARBOR SE, MI US","2004-04-16","0.00","0.0",,"62","34","36"
"USC00200228","ANN ARBOR SE, MI US","2004-04-17","0.00","0.0",,"77","36","55"
"USC00200228","ANN ARBOR SE, MI US","2004-04-18","0.01","0.0",,"77","54","55"
"USC00200228","ANN ARBOR SE, MI US","2004-04-19","0.00","0.0",,"85","55","69"
"USC00200228","ANN ARBOR SE, MI US","2004-04-20","0.00","0.0",,"77","36","41"
"USC00200228","ANN ARBOR SE, MI US","2004-04-21","0.35","0.0",,"60","41","60"
"USC00200228","ANN ARBOR SE, MI US","2004-04-22","0.10","0.0",,"71","41","41"
"USC00200228","ANN ARBOR SE, MI US","2004-04-23","0.00","0.0",,"59","41","41"
"USC00200228","ANN ARBOR SE, MI US","2004-04-24","0.00","0.0",,"66","36","38"
"USC00200228","ANN ARBOR SE, MI US","2004-04-25","0.14","0.0",,"62","38","47"
"USC00200228","ANN ARBOR SE, MI US","2004-04-26","0.06","0.0",,"72","43","43"
"USC00200228","ANN ARBOR SE, MI US","2004-04-27","0.00","0.0",,"65","35","36"
"USC00200228","ANN ARBOR SE, MI US","2004-04-28","0.00","0.0",,"44","26","34"
"USC00200228","ANN ARBOR SE, MI US","2004-04-29","0.00","0.0",,"73","34","57"
"USC00200228","ANN ARBOR SE, MI US","2004-04-30","0.00","0.0",,"80","54","56"
"USC00200228","ANN ARBOR SE, MI US","2004-05-01","0.18","0.0",,"75","49","49"
"USC00200228","ANN ARBOR SE, MI US","2004-05-02","0.79","0.0",,"51","38","38"
"USC00200228","ANN ARBOR SE, MI US","2004-05-03","0.07","0.0",,"50","30","32"
"USC00200228","ANN ARBOR SE, MI US","2004-05-04","0.00","0.0",,"48","26","29"
"USC00200228","ANN ARBOR SE, MI US","2004-05-05","0.01","0.0",,"62","29","48"
"USC00200228","ANN ARBOR SE, MI US","2004-05-06","0.00","0.0",,"64","40","46"
"USC00200228","ANN ARBOR SE, MI US","2004-05-07","0.10","0.0",,"84","46","48"
"USC00200228","ANN ARBOR SE, MI US","2004-05-08","0.15","0.0",,"63","39","45"
"USC00200228","ANN ARBOR SE, MI US","2004-05-09","0.00","0.0",,"72","45","52"
"USC00200228","ANN ARBOR SE, MI US","2004-05-10","1.02","0.0",,"84","52","61"
"USC00200228","ANN ARBOR SE, MI US","2004-05-11","0.13","0.0",,"84","56","56"
"USC00200228","ANN ARBOR SE, MI US","2004-05-12","0.03","0.0",,"76","54","56"
"USC00200228","ANN ARBOR SE, MI US","2004-05-13","0.00","0.0",,"84","56","65"
"USC00200228","ANN ARBOR SE, MI US","2004-05-14","0.26","0.0",,"82","65","49"
"USC00200228","ANN ARBOR SE, MI US","2004-05-15","0.25","0.0",,"79","48","49"
"USC00200228","ANN ARBOR SE, MI US","2004-05-16","0.00","0.0",,"54","48","50"
"USC00200228","ANN ARBOR SE, MI US","2004-05-17","0.00","0.0",,"68","47","52"
"USC00200228","ANN ARBOR SE, MI US","2004-05-18","0.15","0.0",,"78","52","64"
"USC00200228","ANN ARBOR SE, MI US","2004-05-19","0.00","0.0",,"76","47","51"
"USC00200228","ANN ARBOR SE, MI US","2004-05-20","0.00","0.0",,"72","51","59"
"USC00200228","ANN ARBOR SE, MI US","2004-05-21","1.26","0.0",,"81","57","57"
"USC00200228","ANN ARBOR SE, MI US","2004-05-22","2.36","0.0",,"71","53","63"
"USC00200228","ANN ARBOR SE, MI US","2004-05-23","0.00","0.0",,"83","63","67"
"USC00200228","ANN ARBOR SE, MI US","2004-05-24","0.20","0.0",,"81","62","62"
"USC00200228","ANN ARBOR SE, MI US","2004-05-25","0.00","0.0",,"62","47","53"
"USC00200228","ANN ARBOR SE, MI US","2004-05-26","0.04","0.0",,"62","53","56"
"USC00200228","ANN ARBOR SE, MI US","2004-05-27","0.00","0.0",,"68","40","47"
"USC00200228","ANN ARBOR SE, MI US","2004-05-28","0.02","0.0",,"75","47","56"
"USC00200228","ANN ARBOR SE, MI US","2004-05-29","0.00","0.0",,"64","39","45"
"USC00200228","ANN ARBOR SE, MI US","2004-05-30","0.00","0.0",,"67","45","56"
"USC00200228","ANN ARBOR SE, MI US","2004-05-31","0.54","0.0",,"73","55","59"
"USC00200228","ANN ARBOR SE, MI US","2004-06-01","0.06","0.0",,"76","51","56"
"USC00200228","ANN ARBOR SE, MI US","2004-06-02","0.04","0.0",,"74","50","56"
"USC00200228","ANN ARBOR SE, MI US","2004-06-03","0.19","0.0",,"68","45","53"
"USC00200228","ANN ARBOR SE, MI US","2004-06-04","0.00","0.0",,"75","42","50"
"USC00200228","ANN ARBOR SE, MI US","2004-06-05","0.00","0.0",,"73","43","46"
"USC00200228","ANN ARBOR SE, MI US","2004-06-06","0.00","0.0",,"76","46","58"
"USC00200228","ANN ARBOR SE, MI US","2004-06-07","0.00","0.0",,"78","57","62"
"USC00200228","ANN ARBOR SE, MI US","2004-06-08","0.00","0.0",,"85","62","67"
"USC00200228","ANN ARBOR SE, MI US","2004-06-09","0.00","0.0",,"90","67","74"
"USC00200228","ANN ARBOR SE, MI US","2004-06-10","0.32","0.0",,"90","64","64"
"USC00200228","ANN ARBOR SE, MI US","2004-06-11","0.54","0.0",,"64","53","53"
"USC00200228","ANN ARBOR SE, MI US","2004-06-12","0.25","0.0",,"63","53","57"
"USC00200228","ANN ARBOR SE, MI US","2004-06-13","0.06","0.0",,"76","56","64"
"USC00200228","ANN ARBOR SE, MI US","2004-06-14","0.19","0.0",,"83","62","65"
"USC00200228","ANN ARBOR SE, MI US","2004-06-15","0.12","0.0",,"83","58","62"
"USC00200228","ANN ARBOR SE, MI US","2004-06-16","0.00","0.0",,"84","62","64"
"USC00200228","ANN ARBOR SE, MI US","2004-06-17","1.04","0.0",,"76","64","69"
"USC00200228","ANN ARBOR SE, MI US","2004-06-18","0.29","0.0",,"85","66","66"
"USC00200228","ANN ARBOR SE, MI US","2004-06-19","0.01","0.0",,"79","55","56"
"USC00200228","ANN ARBOR SE, MI US","2004-06-20","0.00","0.0",,"68","42","50"
"USC00200228","ANN ARBOR SE, MI US","2004-06-21","0.00","0.0",,"72","49","56"
"USC00200228","ANN ARBOR SE, MI US","2004-06-22","0.08","0.0",,"76","56","62"
"USC00200228","ANN ARBOR SE, MI US","2004-06-23","0.00","0.0",,"74","46","53"
"USC00200228","ANN ARBOR SE, MI US","2004-06-24","0.00","0.0",,"79","53","64"
"USC00200228","ANN ARBOR SE, MI US","2004-06-25","0.00","0.0",,"72","50","53"
"USC00200228","ANN ARBOR SE, MI US","2004-06-26","0.00","0.0",,"71","49","53"
"USC00200228","ANN ARBOR SE, MI US","2004-06-27","0.00","0.0",,"73","47","58"
"USC00200228","ANN ARBOR SE, MI US","2004-06-28","0.03","0.0",,"76","56","57"
"USC00200228","ANN ARBOR SE, MI US","2004-06-29","0.01","0.0",,"73","49","57"
"USC00200228","ANN ARBOR SE, MI US","2004-06-30","0.00","0.0",,"80","54","62"
"USC00200228","ANN ARBOR SE, MI US","2004-07-01","0.00","0.0",,"84","56","62"
"USC00200228","ANN ARBOR SE, MI US","2004-07-02","0.00","0.0",,"86","56","60"
"USC00200228","ANN ARBOR SE, MI US","2004-07-03","0.00","0.0",,"84","54","60"
"USC00200228","ANN ARBOR SE, MI US","2004-07-04","0.21","0.0",,"85","60","70"
"USC00200228","ANN ARBOR SE, MI US","2004-07-05","0.73","0.0",,"83","66","68"
"USC00200228","ANN ARBOR SE, MI US","2004-07-06","0.00","0.0",,"77","58","61"
"USC00200228","ANN ARBOR SE, MI US","2004-07-07","0.34","0.0",,"87","61","67"
"USC00200228","ANN ARBOR SE, MI US","2004-07-08","0.05","0.0",,"79","58","59"
"USC00200228","ANN ARBOR SE, MI US","2004-07-09","0.00","0.0",,"70","49","53"
"USC00200228","ANN ARBOR SE, MI US","2004-07-10","0.00","0.0",,"78","53","65"
"USC00200228","ANN ARBOR SE, MI US","2004-07-11","0.00","0.0",,"85","62","65"
"USC00200228","ANN ARBOR SE, MI US","2004-07-12","0.07","0.0",,"87","65","67"
"USC00200228","ANN ARBOR SE, MI US","2004-07-13","0.08","0.0",,"83","67","68"
"USC00200228","ANN ARBOR SE, MI US","2004-07-14","0.02","0.0",,"87","65","65"
"USC00200228","ANN ARBOR SE, MI US","2004-07-15","0.01","0.0",,"76","60","62"
"USC00200228","ANN ARBOR SE, MI US","2004-07-16","0.00","0.0",,"80","55","57"
"USC00200228","ANN ARBOR SE, MI US","2004-07-17","0.14","0.0",,"84","57","63"
"USC00200228","ANN ARBOR SE, MI US","2004-07-18","0.08","0.0",,"81","58","61"
"USC00200228","ANN ARBOR SE, MI US","2004-07-19","0.01","0.0",,"81","55","60"
"USC00200228","ANN ARBOR SE, MI US","2004-07-20","0.00","0.0",,"80","60","63"
"USC00200228","ANN ARBOR SE, MI US","2004-07-21","0.00","0.0",,"86","63","69"
"USC00200228","ANN ARBOR SE, MI US","2004-07-22","0.77","0.0",,"88","68","70"
"USC00200228","ANN ARBOR SE, MI US","2004-07-23","0.00","0.0",,"90","59","59"
"USC00200228","ANN ARBOR SE, MI US","2004-07-24","0.00","0.0",,"75","46","52"
"USC00200228","ANN ARBOR SE, MI US","2004-07-25","0.00","0.0",,"74","52","59"
"USC00200228","ANN ARBOR SE, MI US","2004-07-26","0.00","0.0",,"75","56","61"
"USC00200228","ANN ARBOR SE, MI US","2004-07-27","0.49","0.0",,"74","58","59"
"USC00200228","ANN ARBOR SE, MI US","2004-07-28","0.85","0.0",,"65","56","57"
"USC00200228","ANN ARBOR SE, MI US","2004-07-29","0.00","0.0",,"81","55","59"
"USC00200228","ANN ARBOR SE, MI US","2004-07-30","0.00","0.0",,"81","59","64"
"USC00200228","ANN ARBOR SE, MI US","2004-07-31","0.42","0.0",,"79","64","69"
"USC00200228","ANN ARBOR SE, MI US","2004-08-01","0.00","0.0",,"83","55","57"
"USC00200228","ANN ARBOR SE, MI US","2004-08-02","0.00","0.0",,"84","57","64"
"USC00200228","ANN ARBOR SE, MI US","2004-08-03","0.33","0.0",,"88","64","66"
"USC00200228","ANN ARBOR SE, MI US","2004-08-04","0.70","0.0",,"87","64","64"
"USC00200228","ANN ARBOR SE, MI US","2004-08-05","0.39","0.0",,"71","57","59"
"USC00200228","ANN ARBOR SE, MI US","2004-08-06","0.00","0.0",,"72","47","52"
"USC00200228","ANN ARBOR SE, MI US","2004-08-07","0.00","0.0",,"75","49","51"
"USC00200228","ANN ARBOR SE, MI US","2004-08-08","0.00","0.0",,"77","51","58"
"USC00200228","ANN ARBOR SE, MI US","2004-08-09","0.00","0.0",,"80","56","58"
"USC00200228","ANN ARBOR SE, MI US","2004-08-10","0.00","0.0",,"80","58","60"
"USC00200228","ANN ARBOR SE, MI US","2004-08-11","0.01","0.0",,"75","57","58"
"USC00200228","ANN ARBOR SE, MI US","2004-08-12","0.00","0.0",,"71","49","50"
"USC00200228","ANN ARBOR SE, MI US","2004-08-13","0.00","0.0",,"63","50","53"
"USC00200228","ANN ARBOR SE, MI US","2004-08-14","0.00","0.0",,"68","53","55"
"USC00200228","ANN ARBOR SE, MI US","2004-08-15","0.02","0.0",,"73","52","53"
"USC00200228","ANN ARBOR SE, MI US","2004-08-16","0.08","0.0",,"73","47","49"
"USC00200228","ANN ARBOR SE, MI US","2004-08-17","0.00","0.0",,"76","49","54"
"USC00200228","ANN ARBOR SE, MI US","2004-08-18","0.15","0.0",,"77","54","60"
"USC00200228","ANN ARBOR SE, MI US","2004-08-19","0.00","0.0",,"77","60","65"
"USC00200228","ANN ARBOR SE, MI US","2004-08-20","0.00","0.0",,"74","53","55"
"USC00200228","ANN ARBOR SE, MI US","2004-08-21","0.19","0.0",,"66","52","53"
"USC00200228","ANN ARBOR SE, MI US","2004-08-22","0.00","0.0",,"71","44","49"
"USC00200228","ANN ARBOR SE, MI US","2004-08-23","0.00","0.0",,"80","49","59"
"USC00200228","ANN ARBOR SE, MI US","2004-08-24","0.03","0.0",,"81","55","60"
"USC00200228","ANN ARBOR SE, MI US","2004-08-25","0.00","0.0",,"84","60","70"
"USC00200228","ANN ARBOR SE, MI US","2004-08-26","0.13","0.0",,"87","68","72"
"USC00200228","ANN ARBOR SE, MI US","2004-08-27","0.00","0.0",,"85","71","73"
"USC00200228","ANN ARBOR SE, MI US","2004-08-28","0.42","0.0",,"89","70","70"
"USC00200228","ANN ARBOR SE, MI US","2004-08-29","0.10","0.0",,"80","60","60"
"USC00200228","ANN ARBOR SE, MI US","2004-08-30","0.07","0.0",,"68","57","58"
"USC00200228","ANN ARBOR SE, MI US","2004-08-31","0.00","0.0",,"75","52","52"
"USC00200228","ANN ARBOR SE, MI US","2004-09-01","0.00","0.0",,"80","52","54"
"USC00200228","ANN ARBOR SE, MI US","2004-09-02","0.00","0.0",,"82","54","56"
"USC00200228","ANN ARBOR SE, MI US","2004-09-03","0.00","0.0",,"83","56","59"
"USC00200228","ANN ARBOR SE, MI US","2004-09-04","0.00","0.0",,"84","59","62"
"USC00200228","ANN ARBOR SE, MI US","2004-09-05","0.11","0.0",,"84","62","66"
"USC00200228","ANN ARBOR SE, MI US","2004-09-06","0.00","0.0",,"86","63","63"
"USC00200228","ANN ARBOR SE, MI US","2004-09-07","0.70","0.0",,"86","61","61"
"USC00200228","ANN ARBOR SE, MI US","2004-09-08","0.00","0.0",,"79","57","57"
"USC00200228","ANN ARBOR SE, MI US","2004-09-09","0.01","0.0",,"71","57","60"
"USC00200228","ANN ARBOR SE, MI US","2004-09-10","0.00","0.0",,"73","47","47"
"USC00200228","ANN ARBOR SE, MI US","2004-09-11","0.00","0.0",,"79","47","49"
"USC00200228","ANN ARBOR SE, MI US","2004-09-12","0.00","0.0",,"80","49","54"
"USC00200228","ANN ARBOR SE, MI US","2004-09-13","0.00","0.0",,"85","54","54"
"USC00200228","ANN ARBOR SE, MI US","2004-09-14","0.00","0.0",,"84","54","59"
"USC00200228","ANN ARBOR SE, MI US","2004-09-15","0.00","0.0",,"85","59","63"
"USC00200228","ANN ARBOR SE, MI US","2004-09-16","0.00","0.0",,"85","63","68"
"USC00200228","ANN ARBOR SE, MI US","2004-09-17","0.00","0.0",,"80","53","54"
"USC00200228","ANN ARBOR SE, MI US","2004-09-18","0.00","0.0",,"65","46","47"
"USC00200228","ANN ARBOR SE, MI US","2004-09-19","0.00","0.0",,"73","43","44"
"USC00200228","ANN ARBOR SE, MI US","2004-09-20","0.00","0.0",,"74","43","44"
"USC00200228","ANN ARBOR SE, MI US","2004-09-21","0.00","0.0",,"78","44","45"
"USC00200228","ANN ARBOR SE, MI US","2004-09-22","0.00","0.0",,"84","45","46"
"USC00200228","ANN ARBOR SE, MI US","2004-09-23","0.00","0.0",,"87","46","48"
"USC00200228","ANN ARBOR SE, MI US","2004-09-24","0.00","0.0",,"86","48","56"
"USC00200228","ANN ARBOR SE, MI US","2004-09-25","0.00","0.0",,"82","56","58"
"USC00200228","ANN ARBOR SE, MI US","2004-09-26","0.00","0.0",,"65","55","55"
"USC00200228","ANN ARBOR SE, MI US","2004-09-27","0.00","0.0",,"75","42","43"
"USC00200228","ANN ARBOR SE, MI US","2004-09-28","0.00","0.0",,"77","43","54"
"USC00200228","ANN ARBOR SE, MI US","2004-09-29","0.00","0.0",,"61","49","49"
"USC00200228","ANN ARBOR SE, MI US","2004-09-30","0.00","0.0",,"66","37","39"
"USC00200228","ANN ARBOR SE, MI US","2004-10-01","0.00","0.0",,"74","37","37"
"USC00200228","ANN ARBOR SE, MI US","2004-10-02","0.16","0.0",,"75","37","55"
"USC00200228","ANN ARBOR SE, MI US","2004-10-03","0.05","0.0",,"60","31","34"
"USC00200228","ANN ARBOR SE, MI US","2004-10-04","0.00","0.0",,"65","34","51"
"USC00200228","ANN ARBOR SE, MI US","2004-10-05","0.00","0.0",,"57","28","28"
"USC00200228","ANN ARBOR SE, MI US","2004-10-06","0.00","0.0",,"59","28","33"
"USC00200228","ANN ARBOR SE, MI US","2004-10-07","0.00","0.0",,"74","33","40"
"USC00200228","ANN ARBOR SE, MI US","2004-10-08","0.00","0.0",,"74","40","45"
"USC00200228","ANN ARBOR SE, MI US","2004-10-09","0.16","0.0",,"79","45","53"
"USC00200228","ANN ARBOR SE, MI US","2004-10-10","0.00","0.0",,"69","36","37"
"USC00200228","ANN ARBOR SE, MI US","2004-10-11","0.00","0.0",,"65","33","35"
"USC00200228","ANN ARBOR SE, MI US","2004-10-12","0.00","0.0",,"64","34","43"
"USC00200228","ANN ARBOR SE, MI US","2004-10-13","0.00","0.0",,"63","40","45"
"USC00200228","ANN ARBOR SE, MI US","2004-10-14","0.07","0.0",,"60","45","50"
"USC00200228","ANN ARBOR SE, MI US","2004-10-15","0.02","0.0",,"64","48","49"
"USC00200228","ANN ARBOR SE, MI US","2004-10-16","0.52","0.0",,"51","43","43"
"USC00200228","ANN ARBOR SE, MI US","2004-10-17","0.15","0.0",,"45","39","39"
"USC00200228","ANN ARBOR SE, MI US","2004-10-18","0.01","0.0",,"44","33","34"
"USC00200228","ANN ARBOR SE, MI US","2004-10-19","0.01","0.0",,"49","34","44"
"USC00200228","ANN ARBOR SE, MI US","2004-10-20","0.00","0.0",,"48","44","47"
"USC00200228","ANN ARBOR SE, MI US","2004-10-21","0.00","0.0",,"57","47","49"
"USC00200228","ANN ARBOR SE, MI US","2004-10-22","0.00","0.0",,"54","49","49"
"USC00200228","ANN ARBOR SE, MI US","2004-10-23","0.00","0.0",,"55","47","48"
"USC00200228","ANN ARBOR SE, MI US","2004-10-24","0.24","0.0",,"60","48","51"
"USC00200228","ANN ARBOR SE, MI US","2004-10-25","0.00","0.0",,"55","37","37"
"USC00200228","ANN ARBOR SE, MI US","2004-10-26","0.00","0.0",,"68","37","39"
"USC00200228","ANN ARBOR SE, MI US","2004-10-27","0.00","0.0",,"63","39","52"
"USC00200228","ANN ARBOR SE, MI US","2004-10-28","0.00","0.0",,"66","45","49"
"USC00200228","ANN ARBOR SE, MI US","2004-10-29","0.11","0.0",,"65","49","53"
"USC00200228","ANN ARBOR SE, MI US","2004-10-30","0.66","0.0",,"68","53","65"
